sep=,
"Architecture/PV (kW)","Architecture/Gen (kW)","Architecture/1kWh LI (#)","Architecture/Grid (kW)","Architecture/Converter (kW)","Architecture/Dispatch","Cost/NPC ($)","Cost/LCOE ($/kWh)","Cost/Operating cost ($/yr)","Cost/CAPEX ($)","System/Ren Frac (%)","System/Total Fuel (L/yr)","Project Economics/IRR (%)","Project Economics/Simple Payback (yr)","Gen/Hours","Gen/Production (kWh)","Gen/Fuel (L)","Gen/O&M Cost ($/yr)","Gen/Fuel Cost ($/yr)","PV/CAPEX","PV/Energy Production (kWh/yr)","1kWh LI/Auxiliary Load Percent (%)","1kWh LI/Autonomy (hr)","1kWh LI/Annual Throughput (kWh/yr)","1kWh LI/Nominal Capacity (kWh)","1kWh LI/Accessible Capacity (kWh)","Converter/Rectifier Mean Output (kW)","Converter/Inverter Mean Output (kW)","Grid/Energy Purchased (kWh)","Grid/Energy Sold (kWh)"
"259.341019105653","200","699","999999","152.77936396779","LF","1074270","0.141945","41792.93","533990.8","71.10245","20843.27","11.15337","7.18168","1104","63845.3","20843.27","6624","9379.473","233406.9","478248.8","0","9.299376","167851.8","699.0014","594.1512","0.732245","48.28881","105330.8","25744.43"
"217.148915055873","200","201","999999","162.047945389305","LF","1074320","0.1355316","54149.75","374298.4","54.45724","33879.23","13.67521","5.793976","1736","105072.6","33879.23","10416","15245.65","195434","400442.6","0","2.67407","65000.55","201.0004","170.8503","1.272499","39.45744","174180.2","53476.58"
"246.341645712223","200","210","999999","163.40334598322","LF","1074328","0.1320977","51912.5","403228.5","57.59246","32653.13","12.97006","5.926248","1679","101140.8","32653.13","10074","14693.91","221707.5","454276.7","0","2.793804","69035.86","210.0004","178.5004","1.269713","42.69727","165649.4","69420.55"
"256.977601005788","200","158","999999","152.172881069158","LF","1074385","0.130973","52442.66","396431.7","56.36393","33740.77","13.07148","5.920232","1729","104641.1","33740.77","10374","15183.34","231279.8","473890.4","0","2.102005","55038.89","158.0003","134.3003","1.266193","42.16103","172249.8","74856.18"
"211.459261077317","200","160","999999","157.117759644506","LF","1074388","0.1353835","55458.43","357448.7","52.53744","35238.82","14.04892","5.725013","1803","109348.4","35238.82","10818","15857.47","190313.3","389950.4","0","2.128613","54386.68","160.0003","136.0003","1.281276","38.16614","182012.7","54185.96"
"237.438264688705","200","146","999999","153.992382500535","LF","1074436","0.1321917","53996.75","376392.2","54.52979","34821.68","13.52816","5.823527","1786","107957.6","34821.68","10716","15669.76","213694.4","437858.1","0","1.942359","51606.16","146.0003","124.1003","1.278859","40.48475","177925.2","69035.98"
"210.761514450583","200","170","999999","159.567614285005","LF","1074446","0.1356353","55261.24","360055.7","52.80739","34964.98","13.9421","5.734926","1788","108520.5","34964.98","10728","15734.24","189685.4","388663.7","0","2.261651","56862.02","170.0003","144.5003","1.27381","38.28006","180661.2","53079.56"
"270.107297442494","200","729","999999","163.273698593425","LF","1074470","0.1409237","40235.2","554328.7","73.26187","19448.74","10.97537","7.323462","1028","59621.05","19448.74","6168","8751.933","243096.6","498102.8","0","9.698491","177071.5","729.0015","619.6512","0.6668108","50.02711","98076.88","30097.13"
"248.574495478906","200","643","999999","154.279349276821","LF","1074544","0.1421929","43611.89","510750.8","68.55395","22554.47","11.42976","6.983139","1187","69256.22","22554.47","7122","10149.51","223717","458394.3","0","8.554361","155747.3","643.0013","546.5511","0.8178627","46.6076","114565.8","24873.48"
"297.417518669999","200","738","999999","160.72249352491","LF","1074572","0.138404","38226.94","580392.5","76.76633","17682.45","10.70428","7.430346","949","53887.94","17682.45","5694","7957.102","267675.8","548465.3","0","9.818226","190469.6","738.0015","627.3013","0.6137038","53.27661","85649.07","40891.45"
"213.326768309389","200","155","999999","161.598413859027","LF","1074599","0.1347036","55337.41","359223.6","52.74269","35264.7","14.01027","5.734002","1805","109413.6","35264.7","10830","15869.11","191994.1","393394.3","0","2.062093","53276.36","155.0003","131.7503","1.282394","38.50537","182208.8","57405.3"
"246.43362623642","200","154","999999","143.763000331493","LF","1074717","0.133018","53474.93","383419.2","54.99203","34295.59","13.38311","5.862566","1756","106393.5","34295.59","10536","15433.01","221790.3","454446.3","0","2.04879","53827.7","154.0003","130.9003","1.271775","40.57415","174899","65294.16"
"217.731726399933","200","164","999999","166.191367845511","LF","1074737","0.1341092","54760.8","366816","53.58957","34872.43","13.77025","5.767591","1784","108217","34872.43","10704","15692.59","195958.5","401517.4","0","2.181828","55780.15","164.0003","139.4003","1.277893","39.26924","179485.9","60220.5"
"214.684322408732","200","181","999999","162.515788131344","LF","1074747","0.1353042","54730.25","367220.6","53.65047","34494.1","13.8392","5.765922","1768","106968.6","34494.1","10608","15522.34","193215.9","395897.7","0","2.407993","59944.06","181.0004","153.8503","1.273087","38.9714","177821.7","54750.89"
"274.655816346452","200","702","999999","166.334357182136","LF","1074809","0.1399507","40395.87","552590.6","73.45699","19649.49","10.90101","7.26513","1041","60183.48","19649.49","6246","8842.271","247190.2","506490.7","0","9.339288","176240.6","702.0014","596.7012","0.7079378","50.56132","97501.8","34384.89"
"225.933309399224","200","145","999999","158.262876034533","LF","1074814","0.1330456","54747.18","367068.8","53.61671","35259.09","13.81058","5.776654","1806","109367.7","35259.09","10836","15866.59","203340","416641.9","0","1.929055","51111.86","145.0003","123.2502","1.281475","39.59962","180486.3","65220.85"
"206.919982404879","200","174","999999","140.80597844099","LF","1074818","0.1376333","55915.48","351969.8","51.89674","35240.94","14.28283","5.700533","1805","109313","35240.94","10830","15858.42","186228","381579.5","0","2.314866","57485.1","174.0004","147.9003","1.276028","37.13078","181270.5","44393.12"
"251.125417790514","200","693","999999","160.402258983057","LF","1074859","0.1425155","42349.59","527383.6","69.77924","21372.97","11.16778","7.164672","1114","65868.25","21372.97","6684","9617.838","226012.9","463098.4","0","9.219553","162126.2","693.0014","589.0512","0.7387425","47.25016","110442.8","23720.93"
"209.492223372989","200","178","999999","159.322308273786","LF","1074903","0.1361163","55235.88","360839.7","52.86514","34800.94","14.01094","5.73842","1781","107980.6","34800.94","10686","15660.42","188543","386323","0","2.368082","58693.96","178.0004","151.3003","1.275303","38.20699","179948.8","51173.41"
"262.294713852213","200","170","999999","184.121767527744","LF","1074949","0.1270884","51142.61","413801.8","58.40284","33179.54","12.68617","5.98547","1702","102861.5","33179.54","10212","14930.79","236065.3","483695.7","0","2.261651","58385.14","170.0003","144.5003","1.258923","44.94626","169302.3","94594.8"
"261.161598937332","200","638","999999","163.883182268445","LF","1074983","0.1405449","42643.34","523710.4","70.43235","21679.34","11.25709","7.030899","1146","66456.92","21679.34","6876","9755.704","235045.4","481606.1","0","8.487843","161907.3","638.0013","542.3011","0.8145042","48.42807","108482.8","31969.36"
"229.257272710588","200","158","999999","139.596443822496","LF","1075056","0.1352123","54716.29","367710.5","53.50499","34882.02","13.73404","5.78423","1788","108169","34882.02","10728","15696.91","206331.5","422771.6","0","2.102005","54640.37","158.0003","134.3003","1.276875","38.91081","177791.7","55345.64"
"287.311797261247","200","743","999999","145.365737300306","LF","1075061","0.1405041","39228.02","567940.3","75.55374","18416.83","10.77146","7.374989","994","56002.09","18416.83","5964","8287.573","258580.6","529829.4","0","9.884745","187248.4","743.0015","631.5513","0.6219815","51.70298","88688.95","32184.23"
"240.056108145282","200","220","999999","152.081900653115","LF","1075085","0.1343418","52477.97","396675.1","56.93492","32710.73","13.08329","5.89775","1685","101251.8","32710.73","10110","14719.83","216050.5","442685.6","0","2.926842","71483.75","220.0004","187.0004","1.266913","41.56739","165336.9","59347.07"
"262.638299563558","200","653","999999","150.269358246976","LF","1075094","0.141237","42574.96","524705.3","70.77781","21515.28","11.22435","7.046442","1150","65672.97","21515.28","6900","9681.877","236374.5","484329.3","0","8.6874","164501","653.0013","555.0511","0.7856984","48.40171","106393.2","29130.63"
"277.604704925808","200","701","999999","160.623606109233","LF","1075103","0.1399474","40365.16","553281.3","73.75959","19580.67","10.91847","7.259559","1044","59825.33","19580.67","6264","8811.304","249844.2","511928.7","0","9.325984","177604.2","701.0014","595.8512","0.7068837","50.78028","96108.53","34561.3"
"262.196578670806","200","178","999999","150.307103420755","LF","1075123","0.1314455","51792.91","405569.1","57.26651","33002.7","12.804","5.960164","1693","102311.7","33002.7","10158","14851.22","235976.9","483514.7","0","2.368082","60588.77","178.0004","151.3003","1.254979","42.68229","168062.7","73009.44"
"220.364254717744","200","193","999999","167.164037738109","LF","1075156","0.1346601","54026.57","376727","54.67364","33996.91","13.61","5.808564","1741","105460.4","33996.91","10446","15298.61","198327.8","406372","0","2.567639","63200.46","193.0004","164.0503","1.267123","39.88088","174481.8","57924.87"
"234.399210069065","200","145","999999","167.849241839673","LF","1075261","0.1311837","53969.89","377564.1","54.73172","34943.95","13.49391","5.826349","1791","108364.9","34943.95","10746","15724.78","210959.3","432253.8","0","1.929055","51262.51","145.0003","123.2502","1.277844","40.96084","178655.5","74353.39"
"300.360552015907","200","781","999999","161.095498950762","LF","1075263","0.1387367","37235.29","593903.1","77.91817","16806.08","10.51113","7.558642","902","51216.4","16806.08","5412","7562.734","270324.5","553892.6","0","10.39029","197015.9","781.0016","663.8513","0.5725114","53.92913","81170.01","39836.85"
"204.906714306326","200","195","999999","149.072766450451","LF","1075361","0.1378662","55499.67","357887.9","52.52192","34665.43","14.03903","5.7247","1777","107495","34665.43","10662","15599.44","184416","377866.9","0","2.594247","62298.07","195.0004","165.7503","1.272697","37.51546","178972","43677.23"
"271.094701512942","200","183","999999","159.510379933876","LF","1075370","0.1295186","50882.3","417588.3","58.49709","32558.16","12.54146","6.034925","1670","100937.9","32558.16","10020","14651.17","243985.2","499923.6","0","2.434601","62112.25","183.0004","155.5503","1.255778","44.21037","165618.5","82570.06"
"267.883207997712","200","188","999999","160.003232094424","LF","1075413","0.1298658","51001.05","416095.8","58.44175","32538.47","12.56639","6.007052","1671","100832.3","32538.47","10026","14642.31","241094.9","494001.3","0","2.50112","63418.19","188.0004","159.8003","1.257016","44.05825","165376.6","80878.51"
"256.483377489637","200","233","999999","167.628763429695","LF","1075414","0.1313207","50747.55","419373.7","59.25033","31677.2","12.75285","5.996119","1633","98025.18","31677.2","9798","14254.74","230835","472979","0","3.099792","75438.7","233.0005","198.0504","1.255525","44.16795","160112.4","73781.95"
"279.430600829343","200","762","999999","170.935849188093","LF","1075440","0.1401671","38845.16","573268.3","75.12296","18264.07","10.77948","7.469668","965","55997.88","18264.07","5790","8218.833","251487.5","515295.8","0","10.13752","185162.7","762.0015","647.7013","0.6115395","51.54086","91648.77","33815.96"
"209.244127079823","200","192","999999","159.231963652233","LF","1075442","0.1366373","55026.25","364089.3","53.19967","34474.71","13.87162","5.752698","1765","106953","34474.71","10590","15513.62","188319.7","385865.5","0","2.554335","62014.62","192.0004","163.2003","1.272872","38.31482","177985.9","49149.82"
"249.107105140696","200","665","999999","161.643332009065","LF","1075489","0.1423683","43051.57","518939.4","69.04836","22067.28","11.24577","7.082191","1154","67923.47","22067.28","6924","9930.275","224196.4","459376.5","0","8.847046","158160.3","665.0013","565.2512","0.7808174","46.88223","112944.3","24666.58"
"243.371834342891","200","614","999999","156.614966925418","LF","1075506","0.1423265","44555.11","499519.2","67.26345","23417.69","11.60375","6.884131","1227","72027.26","23417.69","7362","10537.96","219034.7","448800.1","0","8.16855","149556.6","614.0012","521.9011","0.8582821","45.78696","119329.9","24847.13"
"310.174290992607","200","757","999999","164.675105324015","LF","1075523","0.1372301","36953.22","597809.4","78.40911","16664.43","10.5597","7.551889","895","50771.39","16664.43","5370","7498.996","279156.9","571990","0","10.071","196979.9","757.0015","643.4513","0.5753933","54.87038","80124.36","46564.92"
"231.828388201573","200","191","999999","176.939746124737","LF","1075530","0.1324361","53069.14","389477.5","56.05189","33613.77","13.29486","5.867083","1722","104258.1","33613.77","10332","15126.2","208645.5","427512.9","0","2.541031","63409.95","191.0004","162.3503","1.265316","41.52828","171825.7","68514.45"
"267.546046562176","200","186","999999","156.508750489665","LF","1075550","0.1303518","51154.91","414244.1","58.18717","32608.5","12.59961","5.996891","1674","101062.5","32608.5","10044","14673.83","240791.4","493379.6","0","2.474512","62838.21","186.0004","158.1003","1.253953","43.71564","165812.6","78571.72"
"287.537671889601","200","674","999999","150.883234842185","LF","1075576","0.1392288","40458.42","552548.9","74.2058","19692.25","10.99851","7.213147","1060","59943.34","19692.25","6360","8861.512","258783.9","530246","0","8.966781","177766.2","674.0013","572.9011","0.7238479","51.38293","94197.93","37891.42"
"242.829712968968","200","148","999999","150.61080447271","LF","1075608","0.1323107","53751.89","380730","54.85358","34648.66","13.40317","5.849504","1778","107401.8","34648.66","10668","15591.9","218546.7","447800.4","0","1.968967","52219.43","148.0003","125.8003","1.277069","40.72276","176499.4","69155.93"
"272.197170662748","200","782","999999","157.232212475995","LF","1075633","0.1417621","39294.95","567647.1","74.27768","18535.34","10.74951","7.479943","981","56792.6","18535.34","5886","8340.902","244977.5","501956.7","0","10.40359","182929.3","782.0016","664.7014","0.610432","50.40976","94180.34","27243.98"
"221.596327648005","200","186","999999","139.451029450147","LF","1075748","0.136749","54765","367772","53.6587","34449.65","13.78438","5.776655","1770","106735.9","34449.65","10620","15502.34","199436.7","408644.1","0","2.474512","61562.9","186.0004","158.1003","1.267253","38.60806","175257.8","48825.29"
"239.119092509719","200","229","999999","150.200691595442","LF","1075756","0.1349453","52464.69","397517.4","57.0515","32582.91","13.0347","5.901166","1679","100843.2","32582.91","10074","14662.31","215207.2","440957.7","0","3.046577","73811.91","229.0005","194.6504","1.263987","41.49143","163999.8","56963.07"
"235.896497169572","200","171","999999","182.865575495108","LF","1075837","0.1308596","53058.93","389916.5","56.04058","34002.42","13.20343","5.874382","1742","105461.6","34002.42","10452","15301.09","212306.8","435014.9","0","2.274955","58275.41","171.0003","145.3503","1.263134","42.01368","174100.1","76264.42"
"274.313686375489","200","178","999999","174.793117965394","LF","1075850","0.1271348","50437.38","423820.3","59.19925","32621.32","12.43264","6.106151","1674","101116.9","32621.32","10044","14679.59","246882.3","505859.8","0","2.368082","60745.05","178.0004","151.3003","1.253316","45.55614","165962.6","94904.8"
"261.8993859403","200","187","999999","145.747391120281","LF","1075865","0.1324747","51802.74","406183.7","57.29244","32802.9","12.75095","5.964189","1684","101664.6","32802.9","10104","14761.3","235709.5","482966.6","0","2.487816","62999.53","187.0004","158.9503","1.254523","42.4074","166631.6","68527.31"
"243.255635778992","200","204","999999","142.998430204887","LF","1075891","0.1348314","52837.77","392829.6","56.30189","33109.45","13.1687","5.891398","1704","102520.1","33109.45","10224","14899.25","218930.1","448585.8","0","2.713981","67374.12","204.0004","173.4003","1.265496","41.0038","167207","57561.56"
"197.904720284833","200","180","999999","153.419296841684","LF","1075969","0.1381756","56223.39","349140","51.35623","35241.75","14.30412","5.688307","1802","109382.9","35241.75","10812","15858.79","178114.3","364954.6","0","2.394689","57913.39","180.0004","153.0003","1.27523","36.65627","183625.8","42666.41"
"299.248514487339","200","730","999999","171.208013659829","LF","1075974","0.1376155","38119.34","583186.1","76.90695","17677.05","10.67712","7.448582","947","53909.4","17677.05","5682","7954.672","269323.7","551841.9","0","9.711795","189997.7","730.0015","620.5012","0.6184313","53.74932","85759.77","45120.96"
"271.039111365277","200","191","999999","161.091974579289","LF","1075976","0.1295854","50741.66","420012.8","58.80507","32362.37","12.65362","6.060307","1663","100263.4","32362.37","9978","14563.06","243935.2","499821.1","0","2.541031","64302.79","191.0004","162.3503","1.255751","44.43822","164327.8","82601.09"
"307.031242653724","200","783","999999","170.002529212603","LF","1076020","0.1375983","36584.07","603078.9","78.71263","16333.24","10.46938","7.612826","874","49833.59","16333.24","5244","7349.958","276328.1","566193.9","0","10.4169","199640.8","783.0016","665.5513","0.5439394","54.92668","78936.24","45222.2"
"272.811864503155","200","725","999999","172.158041979528","LF","1076026","0.1404454","40038.44","558428.1","73.6385","19346.92","10.9306","7.350525","1019","59389.16","19346.92","6114","8706.114","245530.7","503090.3","0","9.645276","177946.5","725.0015","616.2512","0.6778056","50.53316","96842.91","32962.88"
"274.136046724911","200","159","999999","170.50611439109","LF","1076031","0.1271601","50930.63","417624.3","58.43639","33184.58","12.5828","6.052313","1701","102905","33184.58","10206","14933.06","246722.4","505532.2","0","2.115309","55545.32","159.0003","135.1503","1.261416","44.99326","169159.5","94884.34"
"274.170111857803","200","685","999999","145.006918372021","LF","1076071","0.1410668","41351.01","541505.2","72.84189","20320.62","11.0133","7.172127","1097","61785.67","20320.62","6582","9144.279","246753.1","505595","0","9.113123","174199.3","685.0013","582.2512","0.7181418","49.82166","98465.3","30377.07"
"200.361981210107","200","155","999999","150.947042836783","LF","1076147","0.1372955","56606.93","344359.9","50.95077","35852.59","14.4183","5.668257","1835","111239.7","35852.59","11010","16133.66","180325.8","369486","0","2.062093","52359.55","155.0003","131.7503","1.287073","36.6208","186154.4","46627.89"
"249.10504308487","200","190","999999","191.295857406807","LF","1076260","0.1291087","51609.04","409083.3","57.99269","33015.46","12.71871","5.957942","1692","102388","33015.46","10152","14856.96","224194.5","459372.7","0","2.527727","63544.09","190.0004","161.5003","1.255674","44.01074","168488.6","85142.33"
"231.726533434069","200","187","999999","138.832295538698","LF","1076271","0.136007","54095.27","376953.6","54.56266","34098.61","13.4544","5.823174","1751","105669.6","34098.61","10506","15344.38","208553.9","427325.1","0","2.487816","62343.69","187.0004","158.9503","1.266737","39.46077","172467","52442.79"
"259.139572985683","200","211","999999","185.432686451716","LF","1076288","0.1288039","50642.59","421605.4","59.35225","32166.93","12.72846","6.028893","1654","99634.8","32166.93","9924","14475.12","233225.6","477877.3","0","2.807108","69558.12","211.0004","179.3504","1.263614","45.1244","163102","86685.16"
"276.839963998907","200","773","999999","149.300162588963","LF","1076331","0.1416437","39383.85","567196","74.71204","18664.89","10.80052","7.453618","998","56964.62","18664.89","5988","8399.202","249156","510518.4","0","10.28386","185059.6","773.0015","657.0513","0.6125768","50.77742","91679.45","28115.98"
"282.859721914933","200","645","999999","156.662584060323","LF","1076335","0.138924","41269.54","542822.5","73.1254","20539.53","11.08258","7.135767","1101","62624.62","20539.53","6606","9242.786","254573.8","521619.4","0","8.58097","171734","645.0013","548.2511","0.7929416","50.86338","98438.91","39625.37"
"269.049497197623","200","684","999999","172.205846897746","LF","1076386","0.1402733","41120.03","544806.3","72.4262","20295.98","10.91181","7.221186","1072","62235.68","20295.98","6432","9133.193","242144.5","496152.1","0","9.099819","171449.7","684.0013","581.4012","0.7265567","49.84084","101436.4","33888.6"
"267.638009737372","200","152","999999","169.996831743925","LF","1076518","0.1276889","51567.91","409873.3","57.70691","33672.32","12.75334","5.984928","1726","104417.5","33672.32","10356","15152.54","240874.2","493549.2","0","2.022182","53568.18","152.0003","129.2003","1.268395","44.29641","171400.5","92469"
"304.705552595609","200","785","999999","154.625815869103","LF","1076583","0.1389748","37107.71","596872.8","78.33819","16682.88","10.47731","7.582902","899","50760.84","16682.88","5394","7507.294","274235","561905.1","0","10.44351","199167.1","785.0016","667.2513","0.5534739","54.17041","79044.14","39544.5"
"206.975066469102","200","147","999999","153.553195824093","LF","1076585","0.1360948","56274.62","349093.5","51.52955","35890.25","14.29128","5.693298","1837","111354.9","35890.25","11022","16150.61","186277.6","381681.1","0","1.955663","50876.73","147.0003","124.9502","1.286894","37.35084","185243.2","52225.8"
"223.402192440878","200","236","999999","162.226067189736","LF","1076632","0.1359896","53212.26","388729.8","56.08123","32857.57","13.23029","5.858572","1692","101718.8","32857.57","10152","14785.91","201062","411974.3","0","3.139704","74257.1","236.0005","200.6004","1.268688","40.54214","167246.8","52726.44"
"294.794273657475","200","715","999999","156.254778043212","LF","1076660","0.1388727","39119.55","570941.3","75.93958","18517.86","10.81607","7.366685","997","56363.7","18517.86","5982","8333.036","265314.8","543627.8","0","9.512238","186308.7","715.0014","607.7512","0.6737203","52.69809","87930.82","40027.73"
"268.575098311825","200","192","999999","158.277173575175","LF","1076705","0.1303073","51015.51","417200.8","58.51854","32471.42","12.50829","6.0301","1670","100570.3","32471.42","10020","14612.14","241717.6","495277.3","0","2.554335","64541.08","192.0004","163.2003","1.258717","44.02243","164564.5","79474.95"
"239.20880938045","200","220","999999","173.177778878067","LF","1076750","0.1327185","52176.18","402241.3","57.50586","32688.46","12.92951","5.921566","1682","101224","32688.46","10092","14709.81","215287.9","441123.1","0","2.926842","71429.41","220.0004","187.0004","1.267721","42.53244","165460.1","67888.91"
"217.902001624527","200","233","999999","140.860710196154","LF","1076828","0.1381666","54164.14","376620","54.76446","33412.48","13.52432","5.808944","1723","103382.9","33412.48","10338","15035.61","196111.8","401831.4","0","3.099792","72907.99","233.0005","198.0504","1.267332","39.02375","169331.3","43186.5"
"255.666666666666","200","271","999999","160.708333333333","LF","1077068","0.1333601","50358.16","426062.5","60.11193","30810.79","12.55905","6.059105","1596","95174.12","30810.79","9576","13864.86","230100","471472.9","0","3.605338","85509.13","271.0005","230.3505","1.257689","44.19441","154024.3","65054.59"
"265.464340858225","200","237","999999","164.448658971742","LF","1077105","0.1310364","50249.61","427502.5","59.9368","31356.23","12.54003","6.110042","1619","96975.45","31356.23","9714","14110.3","238917.9","489540.7","0","3.153007","76778.55","237.0005","201.4504","1.253426","44.82454","157764.3","76155.23"
"197.848825982649","200","158","999999","151.252915941492","LF","1077122","0.1378036","56792.23","342939.8","50.72058","35892.43","14.42493","5.663696","1838","111342","35892.43","11028","16151.59","178063.9","364851.5","0","2.102005","52799.05","158.0003","134.3003","1.284224","36.36063","186616","44940.06"
"264.479988670609","200","212","999999","179.741862158482","LF","1077130","0.1287756","50448.65","424954.6","59.63747","32066.95","12.63899","6.083716","1651","99277.66","32066.95","9906","14430.13","238032","487725.5","0","2.820412","70001.2","212.0004","180.2004","1.263251","45.37859","161877.1","87333.04"
"305.579379043364","200","668","999999","159.123895522569","LF","1077160","0.1370222","39249.75","569758.6","75.81089","18853.59","10.84643","7.331084","1015","57387.27","18853.59","6090","8484.116","275021.4","563516.6","0","8.886957","181547","668.0013","567.8011","0.7054876","53.3688","89706.5","48409.49"
"267.206013063782","200","225","999999","159.563765053527","LF","1077224","0.1311608","50482.97","424604.5","59.50016","31656.54","12.60519","6.093233","1632","97959.81","31656.54","9792","14245.44","240485.4","492752.5","0","2.993361","73554.66","225.0004","191.2504","1.256431","44.47454","159340.4","75621.91"
"293.357335294657","200","749","999999","175.823895097229","LF","1077334","0.1384892","38160.1","584018.8","76.67666","17691.62","10.57252","7.492832","943","54059.84","17691.62","5658","7961.227","264021.6","540978","0","9.964567","190355","749.0015","636.6512","0.6155239","53.31977","86289.44","42065.05"
"264.509991890472","200","748","999999","167.128180033143","LF","1077359","0.1420249","40391.5","555197.4","72.71187","19553.01","10.82852","7.396997","1026","60107.27","19553.01","6156","8798.854","238059","487780.8","0","9.951263","175586.7","748.0015","635.8013","0.651333","49.39156","100016.1","27097.86"
"204.970593460126","200","141","999999","146.412441547209","LF","1077459","0.1368111","56763.55","343647.3","50.86717","36270.9","14.45702","5.672235","1856","112546.7","36270.9","11136","16321.91","184473.5","377984.7","0","1.87584","49088.59","141.0003","119.8502","1.288303","36.73232","186773.6","49516.67"
"279.399095051553","200","812","999999","151.784639190036","LF","1077522","0.1418664","38485.92","579994.6","75.62903","17808.71","10.57513","7.585623","949","54422.98","17808.71","5694","8013.917","251459.2","515237.7","0","10.80271","189730.7","812.0016","690.2014","0.5599889","51.31373","88764.25","27842.17"
"255.666666666667","200","301","999999","155.166666666667","LF","1077606","0.1347369","49948.2","431900","60.82878","30050.56","12.42532","6.118005","1562","92706.46","30050.56","9372","13522.75","230100","471472.9","0","4.004452","93238.1","301.0006","255.8505","1.247199","44.27276","149633.8","58979.49"
"228.233193156109","200","138","999999","138.684273502128","LF","1077687","0.135222","55399.06","361515.2","52.68555","35629.55","13.86914","5.76753","1827","110471.9","35629.55","10962","16033.3","205409.9","420883.1","0","1.835928","49206.95","138.0003","117.3002","1.281853","38.4298","181219.8","56806.38"
"270.404859824846","200","195","999999","153.577653961206","LF","1077857","0.1310523","51028.29","418187.7","58.51063","32377.04","12.63659","6.057235","1666","100259.1","32377.04","9996","14569.67","243364.4","498651.5","0","2.594247","65409.01","195.0004","165.7503","1.259785","43.82051","163700.8","76521.38"
"275.488423343478","200","170","999999","194.937855193953","LF","1077860","0.1248913","50198.3","428920.9","59.7096","32878.63","12.32557","6.171809","1688","101896.8","32878.63","10128","14795.38","247939.6","508026.1","0","2.261651","58561.92","170.0003","144.5003","1.259777","46.83067","167081.2","107908.6"
"270.401574248829","200","149","999999","160.883801701701","LF","1077905","0.1287604","51752.27","408876.6","57.37007","33737.51","12.70857","5.990722","1728","104649.5","33737.51","10368","15181.88","243361.4","498645.4","0","1.98227","52775.38","149.0003","126.6503","1.271052","43.74757","171406.9","87875.02"
"247.270925597843","200","171","999999","139.438798878526","LF","1077953","0.1344315","53438.51","387125.5","55.29944","33987.48","13.17919","5.885408","1746","105309.6","33987.48","10476","15294.36","222543.8","455990.4","0","2.274955","58362.16","171.0003","145.3503","1.261835","40.48461","171956.3","60584.27"
"301.137686303007","200","700","999999","169.753359610256","LF","1078025","0.1372369","38760.38","576949.9","76.36456","18362.95","10.73533","7.398846","986","55951.18","18362.95","5916","8263.326","271023.9","555325.7","0","9.31268","186030.2","700.0014","595.0012","0.6862028","53.6924","87666.12","47945.55"
"278.063113581386","200","193","999999","166.719891711178","LF","1078110","0.1284979","50248.39","428522.8","59.55393","32182.82","12.4374","6.181517","1655","99679.97","32182.82","9930","14482.27","250256.8","512774","0","2.567639","64997.98","193.0004","164.0503","1.258496","45.44703","162819.3","89320.99"
"295.622451109425","200","602","999999","172.340466447044","LF","1078135","0.1359115","40987.96","548262.4","73.44558","20756.09","10.90761","7.164607","1109","63364.94","20756.09","6654","9340.239","266060.2","545155.1","0","8.008904","167239.3","602.0012","511.701","0.8373896","52.32884","99579.13","53933.47"
"266.19756043005","200","160","999999","145.811563878576","LF","1078144","0.131768","52200.5","403321.3","56.68933","33506.26","12.81009","5.968201","1719","103869","33506.26","10314","15077.82","239577.8","490892.8","0","2.128613","55762.24","160.0003","136.0003","1.261416","42.28678","170254.8","73234.8"
"204.986132230591","200","139","999999","143.604011590279","LF","1078144","0.137081","56919.34","342318.7","50.69261","36395.6","14.48996","5.668527","1863","112919.9","36395.6","11178","16378.02","184487.5","378013.3","0","1.849232","48615.02","139.0003","118.1502","1.291555","36.56733","187063.2","48704.03"
"264.93324556505","200","148","999999","196.134248374611","LF","1078160","0.125454","51354","414280.2","58.24613","33872.63","12.63126","6.001801","1736","105044.6","33872.63","10416","15242.68","238439.9","488561.3","0","1.968967","52419.2","148.0003","125.8003","1.269593","45.53889","172530.4","105099.1"
"248.149191486475","200","140","999999","147.304349439629","LF","1078195","0.1324162","53813.06","382525.6","54.77433","34858.93","13.27511","5.871644","1788","108071.1","34858.93","10728","15686.52","223334.3","457610","0","1.862536","50003.07","140.0003","119.0002","1.278545","40.73085","176785.4","70166.09"
"195.511872950512","200","172","999999","157.143934660995","LF","1078202","0.1384172","56631","346103.9","50.88139","35596.36","14.36308","5.680407","1819","110508.7","35596.36","10914","16018.36","175960.7","360541.9","0","2.288259","55828.49","172.0004","146.2003","1.274979","36.34126","185456.9","42863.14"
"196.139313879203","200","206","999999","147.255715529204","LF","1078205","0.1397154","56159.48","352202.1","51.60682","34868.79","14.11034","5.706829","1788","108112.9","34868.79","10728","15690.95","176525.4","361699","0","2.740589","63535.94","206.0004","175.1004","1.278114","36.51314","180772.7","37265.57"
"210.860488556408","200","139","999999","138.426339248298","LF","1078236","0.1369756","56637.61","346052.3","51.0889","36252.74","14.366","5.688992","1857","112447.5","36252.74","11142","16313.73","189774.4","388846.2","0","1.849232","49019.89","139.0003","118.1502","1.289084","36.87076","185378.6","49223.53"
