sep=,
"Architecture/PV (kW)","Architecture/Gen (kW)","Architecture/1kWh LI (#)","Architecture/Grid (kW)","Architecture/Converter (kW)","Architecture/Dispatch","Cost/NPC ($)","Cost/LCOE ($/kWh)","Cost/Operating cost ($/yr)","Cost/CAPEX ($)","System/Ren Frac (%)","System/Total Fuel (L/yr)","Project Economics/IRR (%)","Project Economics/Simple Payback (yr)","Gen/Hours","Gen/Production (kWh)","Gen/Fuel (L)","Gen/O&M Cost ($/yr)","Gen/Fuel Cost ($/yr)","PV/CAPEX","PV/Energy Production (kWh/yr)","1kWh LI/Auxiliary Load Percent (%)","1kWh LI/Autonomy (hr)","1kWh LI/Annual Throughput (kWh/yr)","1kWh LI/Nominal Capacity (kWh)","1kWh LI/Accessible Capacity (kWh)","Converter/Rectifier Mean Output (kW)","Converter/Inverter Mean Output (kW)","Grid/Energy Purchased (kWh)","Grid/Energy Sold (kWh)"
"1078.13145271043","640","2117","999999","581.940302449527","LF","2875077","0.1210172","73094.2","1930150","88.10069","30672.13","12.064","7.104371","599","101870.5","30672.13","11500.8","13802.46","970318.3","1988174","0","9.721569","517417.8","2117.004","1799.454","1.352695","186.2497","116809.4","216286"
"1041.86406363579","640","2058","999999","588.175437576943","LF","2875094","0.1217123","76616.7","1884630","86.81367","33123.44","12.24573","6.99124","646","110053","33123.44","12403.2","14905.55","937677.7","1921293","0","9.450632","501874.3","2058.004","1749.303","1.441885","182.6044","130896.8","205800.6"
"1077.21335818638","640","1913","999999","594.791766234413","LF","2875381","0.1200041","76828.44","1882180","86.82154","33663.44","12.21356","6.943329","660","111684.4","33663.44","12672","15148.55","969492","1986481","0","8.784771","491744.4","1913.004","1626.053","1.535654","185.3158","132573.7","231996.1"
"1133.93725106364","640","2009","999999","619.677378006878","LF","2875399","0.1180368","70446.83","1964697","88.80268","29271.6","11.89212","7.141962","571","97249.45","29271.6","10963.2","13172.22","1020544","2091085","0","9.225617","514073.8","2009.004","1707.653","1.357044","192.4523","113749.2","262899.3"
"1092.85727266484","640","1853","999999","605.660481743069","LF","2876060","0.119049","76699.98","1884520","86.76656","33993.69","12.21265","6.939273","666","112802.3","33993.69","12787.2","15297.16","983571.6","2015330","0","8.509243","485054.6","1853.004","1575.053","1.551219","186.7324","134500.8","247306.6"
"1107.90910608856","640","2083","999999","581.933049596406","LF","2876081","0.1201638","71756.43","1948448","88.59086","29696.71","12.03644","7.132394","580","98628.63","29696.71","11136","13363.52","997118.2","2043087","0","9.565435","519112.9","2083.004","1770.554","1.31555","188.6242","112606","229983.5"
"1102.54504943201","640","2148","999999","598.698437104875","LF","2876286","0.1200542","70499.72","1964900","88.96205","28638.54","11.93984","7.177012","558","95176.77","28638.54","10713.6","12887.34","992290.6","2033195","0","9.863925","526182.8","2148.004","1825.804","1.317899","189.5962","109386.5","231805.6"
"1143.74323224644","640","1958","999999","614.15110822753","LF","2876371","0.117797","70953.84","1959114","88.605","29861.79","11.93673","7.127442","584","99140.47","29861.79","11212.8","13437.8","1029369","2109168","0","8.991418","508052.4","1958.004","1664.303","1.401545","192.5265","116093","267374"
"1040.66744313404","640","2044","999999","632.56590316928","LF","2877106","0.1208146","76096.27","1893371","86.81833","32958.51","12.2061","7.009418","642","109541.8","32958.51","12326.4","14831.33","936600.7","1919087","0","9.386342","499261.8","2044.004","1737.403","1.456628","184.103","133282.4","220666.2"
"1148.7504581577","640","1946","999999","604.177152661078","LF","2877111","0.1179714","71125.97","1957629","88.57337","29893.96","11.94693","7.125865","585","99229.89","29893.96","11232","13452.28","1033875","2118402","0","8.936312","507328.7","1946.004","1654.103","1.405705","192.2294","116337.4","265066.7"
"1033.19817502077","640","2009","999999","601.346219520475","LF","2877304","0.1216044","78032.92","1868532","86.33487","34234.68","12.31601","6.944192","668","113729.7","34234.68","12825.6","15405.61","929878.4","1905313","0","9.225617","494167.9","2009.004","1707.653","1.505151","181.9706","136382.6","208828"
"1066.10167847997","640","1946","999999","613.152734207402","LF","2877410","0.1200839","76694.75","1885937","86.84422","33596.45","12.16138","6.960945","658","111494.3","33596.45","12633.6","15118.4","959491.5","1965990","0","8.936312","494001","1946.004","1654.103","1.519853","185.3546","132353.2","232070.8"
"1046.18292765807","640","2031","999999","617.555299247498","LF","2877652","0.120916","76354.27","1890581","86.84248","33171.54","12.23199","6.99934","647","110209.9","33171.54","12422.4","14927.19","941564.6","1929258","0","9.326644","499280.3","2031.004","1726.353","1.475069","184.0547","132012","219471.4"
"1090.88368533591","640","2163","999999","582.658519855282","LF","2877697","0.1209071","71502.82","1953343","88.70483","29373.76","11.95453","7.164512","572","97635.48","29373.76","10982.4","13218.19","981795.3","2011690","0","9.932807","525704.4","2163.004","1838.554","1.322276","187.8242","110320.3","219634.8"
"1027.39939739973","640","1961","999999","593.187350866813","LF","2877959","0.1218179","79604.85","1848866","85.84953","35384.05","12.40728","6.888303","691","117521.1","35384.05","13267.2","15922.82","924659.4","1894619","0","9.005194","486959.6","1961.004","1666.853","1.550157","180.7303","141079.2","206035.6"
"1109.28206402408","640","2123","999999","586.166402682695","LF","2878398","0.1202224","70968.32","1960954","88.88883","29009.27","11.96271","7.169096","566","96372.42","29009.27","10867.2","13054.17","998353.9","2045618","0","9.749122","524644.7","2123.004","1804.554","1.310647","189.3084","109410.8","230571.1"
"1113.23472352228","640","1884","999999","639.592717694463","LF","2878474","0.1177331","74081.1","1920789","87.55721","32495.57","12.06522","7.026901","637","107814.6","32495.57","12230.4","14623.01","1001911","2052908","0","8.651599","493055.8","1884.004","1601.403","1.488668","190.5996","127509.5","269781.2"
"1029.70554076647","640","2074","999999","604.939589482916","LF","2878630","0.1219006","77038.24","1882717","86.60571","33488.31","12.1966","7.000619","653","111270.7","33488.31","12537.6","15069.74","926735","1898872","0","9.524106","500056.3","2074.004","1762.904","1.442366","182.114","133401.4","205222.1"
"1025.91710624556","640","2020","999999","585.204293167469","LF","2878777","0.1222726","78815.66","1859887","86.11828","34754.07","12.33103","6.933966","678","115461.4","34754.07","13017.6","15639.33","923325.4","1891886","0","9.276131","493215.9","2020.004","1717.003","1.494899","180.6157","137356","199758"
"1036.04243597484","640","1920","999999","625.70312622668","LF","2879164","0.1207027","79134.66","1856149","85.92202","35248.34","12.25393","6.892567","689","117039.8","35248.34","13228.8","15861.75","932438.2","1910558","0","8.816916","483968.3","1920.004","1632.003","1.57011","182.6344","142721.5","223692.5"
"1042.09902268268","640","2171","999999","601.656122216717","LF","2879917","0.1219689","74475.31","1917136","87.49457","31519.48","12.0334","7.10333","613","104804.4","31519.48","11769.6","14183.77","937889.1","1921727","0","9.969544","514022.3","2171.004","1845.354","1.394408","183.8963","123605.2","205015.2"
"1050.40007757408","640","1681","999999","616.296262778179","LF","2879965","0.1193749","83037.27","1806499","84.52905","38940.27","12.55848","6.7305","764","129165.6","38940.27","14668.8","17523.12","945360.1","1937035","0","7.719394","451377.1","1681.003","1428.853","1.733325","181.9027","159553.8","244735.8"
"1157.22952025648","640","2035","999999","597.793083670649","LF","2880265","0.1184352","69206.69","1985595","89.38692","27983.95","11.79616","7.201484","547","92919.01","27983.95","10502.4","12592.78","1041507","2134038","0","9.345013","521395.2","2035.004","1729.753","1.256782","193.2809","106735","259738"
"1053.20398258833","640","1967","999999","637.937481848254","LF","2880577","0.1201147","76856.37","1887015","86.6983","33769.55","12.11708","6.974934","660","112134","33769.55","12672","15196.3","947883.6","1942205","0","9.032747","493438.6","1967.004","1671.953","1.533004","185.2146","134626.5","233636.1"
"1148.99002385771","640","2101","999999","599.550902172857","LF","2880877","0.1187807","68510.51","1995206","89.65205","27318.36","11.7178","7.234245","533","90755.42","27318.36","10233.6","12293.26","1034091","2118844","0","9.648094","528230.5","2101.004","1785.854","1.251635","193.3257","103385.8","254665"
"1130.63505365957","640","1892","999999","584.533351682492","LF","2881367","0.1190623","74216.49","1921932","87.7179","32150.42","12.04177","7.048746","630","106680.4","32150.42","12096","14467.69","1017572","2084995","0","8.688336","496890.5","1892.004","1608.203","1.448531","188.9781","123242.2","250546.1"
"1048.98872537161","640","1940","999999","581.531380223133","LF","2881762","0.1215006","79072.64","1859549","86.21141","35085.15","12.22742","6.910792","687","116442.1","35085.15","13190.4","15788.32","944089.9","1934432","0","8.908759","490027.8","1940.004","1649.003","1.550275","182.1934","136536.8","213229.8"
"1143.56244002244","640","2127","999999","589.433569009531","LF","2881890","0.1193513","68698.71","1993786","89.67306","27297.04","11.85502","7.239384","532","90712.02","27297.04","10214.4","12283.67","1029206","2108835","0","9.76749","531093.8","2127.004","1807.954","1.258884","192.5274","102176.8","246352.3"
"1018.41277540389","640","1933","999999","604.784563427154","LF","2882176","0.1218847","80829.05","1837257","85.43205","36269.9","12.45419","6.861261","709","120430.4","36269.9","13612.8","16321.45","916571.5","1878047","0","8.876615","481798.4","1933.004","1643.053","1.601531","180.0769","146043.5","207711.5"
"1009.32607454633","640","1991","999999","625.843259932593","LF","2882272","0.12195","79858.76","1849897","85.56158","35583.46","12.33808","6.913046","694","118225.3","35583.46","13324.8","16012.56","908393.4","1861290","0","9.142959","484589","1991.004","1692.353","1.546122","180.1992","145746.5","206792.2"
"1025.01071937713","640","1961","999999","615.899035764592","LF","2882309","0.1215665","79580.61","1853529","85.83095","35495.92","12.36633","6.906148","693","117901.3","35495.92","13305.6","15973.16","922509.6","1890214","0","9.005194","486222.1","1961.004","1666.853","1.573976","181.3582","141966.5","212583.4"
"1068.99479514997","640","2028","999999","571.593261537917","LF","2882814","0.1215899","76290.02","1896573","87.20637","32944.55","12.21013","7.020744","645","109341.8","32944.55","12384","14825.05","962095.3","1971325","0","9.312868","505264.7","2028.004","1723.803","1.407611","184.0595","125295.9","212551.5"
"1148.70184340942","640","2024","999999","581.966614316375","LF","2883104","0.1192446","70599.99","1970422","89.01183","28985.77","11.83261","7.179816","567","96225.9","28985.77","10886.4","13043.59","1033832","2118312","0","9.294499","518429.3","2024.004","1720.403","1.295973","191.4064","109283.6","248811.2"
"1077.3674137868","640","1583","999999","644.516298295547","LF","2884007","0.117542","82712.84","1814736","84.44943","39480.98","12.42499","6.743832","777","130847","39480.98","14918.4","17766.44","969630.7","1986765","0","7.269364","439308","1583.003","1345.553","1.825668","184.8921","164297.1","276495.9"
"996.330136170105","640","2026","999999","616.240906194412","LF","2884966","0.1227677","80517.87","1844069","85.2841","35898.31","12.30978","6.921336","700","119278","35898.31","13440","16154.24","896697.1","1837325","0","9.303683","484094.4","2026.004","1722.103","1.531023","178.584","148224.7","196312.4"
"1104.60515971184","640","1679","999999","586.603852915971","LF","2885077","0.1189948","80386.77","1845876","85.48746","37091.33","12.24565","6.84727","729","122972.8","37091.33","13996.8","16691.1","994144.6","2036994","0","7.710209","458748.3","1679.003","1427.153","1.693721","184.8088","149208.1","254020.3"
"984.850978629911","640","2006","999999","636.007628949763","LF","2887859","0.1228786","81468.89","1834668","84.85351","36565.31","12.33512","6.904407","713","121494.5","36565.31","13689.6","16454.39","886365.9","1816156","0","9.211841","477182.2","2006.004","1705.103","1.552441","177.7305","153862.9","196493.7"
"1139.94609844488","640","1815","999999","677.646281712796","LF","2888549","0.1159853","73452.09","1938995","87.62493","32889.13","12.00876","7.070819","645","109106.9","32889.13","12384","14800.11","1025952","2102166","0","8.334742","486623","1815.004","1542.753","1.558613","194.3422","129294.6","304998.8"
"976.713966388402","640","2034","999999","595.856650867599","LF","2888824","0.1239415","82500.34","1822300","84.58784","37077.16","12.3414","6.887021","723","123194.4","37077.16","13881.6","16684.72","879042.6","1801151","0","9.340421","477904.3","2034.004","1728.903","1.567063","175.7474","154682.7","181505.8"
"1178.7012315357","640","2101","999999","655.268551958987","LF","2889971","0.1166908","65852.48","2038662","90.37479","25973.84","11.5602","7.326863","506","86324.73","25973.84","9715.2","11688.23","1060831","2173634","0","9.648094","533130.3","2101.004","1785.854","1.198232","198.9059","98071.27","294294.4"
"1047.17045536358","640","2241","999999","632.549524106159","LF","2889986","0.121826","72830.52","1948468","88.04977","30268.23","11.83589","7.204605","588","100675.1","30268.23","11289.6","13620.7","942453.4","1931079","0","10.29099","521317.7","2241.004","1904.854","1.336339","185.8507","118613.8","213550.8"
"1183.4074816495","640","2155","999999","611.986565861385","LF","2890357","0.1180846","65514.86","2043413","90.69621","24998.68","11.51311","7.353471","486","83130.84","24998.68","9331.2","11249.41","1065067","2182313","0","9.89607","541148.6","2155.004","1831.754","1.187806","197.2828","93027.5","271935.1"
"965.436944009892","640","1917","999999","588.319510231534","LF","2890442","0.12409","85848.09","1780639","83.50465","39754.61","12.56398","6.762388","777","132006.5","39754.61","14918.4","17889.57","868893.3","1780355","0","8.80314","462475.9","1917.004","1629.453","1.695405","173.5435","165210.7","180356.4"
"1008.8971105627","640","2062","999999","653.359429659955","LF","2891593","0.1221496","78598.08","1875515","85.98773","34709.16","12.15742","7.009696","676","115365","34709.16","12979.2","15619.12","908007.4","1860499","0","9.469001","491840.6","2062.004","1752.703","1.484881","181.3103","141224.3","209707"
"971.286558030457","640","2101","999999","578.348712410384","LF","2898180","0.1250941","82712.54","1828913","84.65512","36956.67","12.34894","6.939423","721","122777.6","36956.67","13843.2","16630.5","874157.9","1791142","0","9.648094","483236.4","2101.004","1785.854","1.545568","174.8168","152225.1","170678.4"
"924.557580747974","640","1799","999999","612.39109040714","LF","2898384","0.1248305","91031.74","1721569","81.34322","43494.12","12.76109","6.621987","851","144380.9","43494.12","16339.2","19572.35","832101.8","1704970","0","8.261267","433294","1799.004","1529.153","1.888651","168.7654","190705.4","174588.1"
"1218.58317078974","640","1976","999999","592.010749034773","LF","2899866","0.1177755","67726.72","2024328","89.8379","27213.24","11.59123","7.324869","532","90356.88","27213.24","10214.4","12245.96","1096725","2247180","0","9.074077","519268.3","1976.004","1679.603","1.253864","196.6473","103192.3","283149.7"
"1247.10551075269","640","1227","999999","512.295250896057","CC","2900282","0.1119389","82107.65","1838834","68.31291","38840.55","11.90781","7.573192","333","148968.8","38840.55","6393.6","17478.25","1122395","2299778","0","5.634561","210577.9","1227.002","1042.952","18.09657","175.3431","486107.9","382744.9"
"1210.06928538358","640","1701","999999","620.866868202735","LF","2902237","0.1160077","73151.31","1956572","87.56317","32930.05","11.78794","7.157703","648","109139.6","32930.05","12441.6","14818.52","1089062","2231479","0","7.811237","472881","1701.003","1445.853","1.554555","195.0773","131540.9","313755.3"
"1071.96626082658","640","1892","999999","564.262670190216","LF","2902501","0.1220756","80406.22","1863048","86.18217","36313.89","12.17499","6.94862","714","120382.1","36313.89","13708.8","16341.25","964769.6","1976805","0","8.688336","488171.9","1892.004","1608.203","1.536763","182.5606","133754.9","217729.1"
"914.736718605347","640","1358","999999","583.293502604907","LF","2902560","0.1236989","101242.1","1593751","77.92529","52298.8","13.2939","6.185118","1028","173386.6","52298.8","19737.6","23534.46","823263.1","1686859","0","6.236131","372482.8","1358.003","1154.302","2.50714","164.1027","227291","193630.3"
"1192.56248383601","640","2309","999999","586.020208104944","LF","2902891","0.1196948","63471.45","2082362","91.7031","22902.9","11.41061","7.490898","444","76220.45","22902.9","8524.8","10306.3","1073306","2199195","0","10.60326","561061.5","2309.005","1962.654","1.089833","197.5375","79432.08","254563.8"
"1230.94817175223","640","1891","999999","619.181003114702","LF","2903730","0.1163325","68177.96","2022358","89.45012","28432.23","11.62576","7.317348","558","94302.5","28432.23","10713.6","12794.5","1107853","2269982","0","8.683744","507640","1891.004","1607.353","1.344973","198.5748","109395.8","309343.3"
"1154.36066751667","640","2121","999999","565.261338712359","LF","2905016","0.1208565","70412.84","1994753","89.51074","28622.5","11.60181","7.294684","560","95014.98","28622.5","10752","12880.13","1038925","2128748","0","9.739937","533166.5","2121.004","1802.854","1.25762","191.3155","100018.2","237892.3"
"964.009444948767","640","1703","999999","687.321870904987","LF","2905542","0.1222678","88956.54","1755555","82.41576","42604.47","12.55324","6.669","834","141408.6","42604.47","16012.8","19172.01","867608.5","1777722","0","7.820421","435352.1","1703.003","1447.553","1.846747","174.8882","181830.1","216762.1"
"1229.72789296284","640","1789","999999","593.624537980874","LF","2909355","0.1172801","71263.68","1988093","88.43617","30853.49","11.60279","7.26134","607","102263.7","30853.49","11654.4","13884.07","1106755","2267732","0","8.215345","490800.6","1789.004","1520.653","1.46354","195.2644","119637","297452.9"
"979.113528820391","640","2086","999999","685.997225045708","LF","2910395","0.1237118","80904.46","1864501","85.12975","35875","12.05244","7.038935","699","119226.1","35875","13420.8","16143.75","881202.2","1805576","0","9.579212","483185.7","2086.004","1773.104","1.518846","178.4479","151383.9","198340.2"
"918.672811435252","640","1894","999999","659.716249486855","LF","2918043","0.1257519","90026.74","1754220","81.66727","42362.05","12.46519","6.774362","828","140662.9","42362.05","15897.6","19062.92","826805.5","1694117","0","8.69752","439056.7","1894.004","1609.903","1.799126","169.2361","188407.7","173521"
"1012.01666666667","640","1728","999999","771.011111111111","LF","2920079","0.1200132","84313.19","1830118","84.19872","39801.06","12.21597","6.865001","780","132062.6","39801.06","14976","17910.48","910815","1866252","0","7.935225","451309.6","1728.003","1468.803","1.767875","182.7664","165338.7","260665.5"
"1140.88008532291","640","1300","999999","629.84757011375","LF","2920660","0.1162167","86939.66","1796746","82.69501","44901.32","12.35385","6.785555","888","148608","44901.32","17049.6","20205.59","1026792","2103888","0","5.969787","387782","1300.003","1105.002","2.303398","185.9401","187801.9","322537.1"
"1274.72211853171","640","1990","999999","687.063640748665","LF","2921997","0.1139236","63053.67","2106869","90.93663","25278.3","11.26166","7.518985","495","83893.45","25278.3","9504","11375.24","1147250","2350705","0","9.138367","526807.6","1990.004","1691.503","1.185142","207.2089","95927.72","362574.7"
"1278.96092295219","640","1636","999999","674.961829409171","LF","2924128","0.1129415","70050.13","2018553","88.07114","32319.78","11.51685","7.339527","638","107022.7","32319.78","12249.6","14543.9","1151065","2358522","0","7.512747","465693.3","1636.003","1390.603","1.533618","202.967","131883.1","381286.7"
"740.5","640","2178","999999","718.333333333333","CC","2925267","0.1215733","96137.36","1682450","61.61615","11810.23","12.40325","7.001964","81","46247.41","11810.23","1555.2","5314.604","666450","1365550","0","10.00169","272117.5","2178.004","1851.304","21.75454","153.8185","668184.3","239814"
"1289.79325976745","640","1920","999999","652.057428406466","LF","2926155","0.1147214","64492.16","2092431","90.49048","26160.61","11.31225","7.507839","514","86740.8","26160.61","9868.8","11772.27","1160814","2378498","0","8.816916","517072.2","1920.004","1632.003","1.246975","205.1277","100886.6","351579.6"
"944.519375013291","640","356","999999","549.514108298274","CC","2927583","0.1149398","121265.5","1359922","61.22401","84802.34","14.39469","5.909761","1145","305637.2","84802.34","21984","38161.05","850067.4","1741781","0","1.634803","142040.8","356.0007","302.6006","15.4867","154.0121","458350.8","348792.7"
"989.910882790956","640","1478","999999","523.488392646597","LF","2927802","0.1248121","97028.31","1673466","80.3995","49132.16","12.76867","6.469302","968","162782.9","49132.16","18585.6","22109.47","890919.8","1825487","0","6.787189","408855.1","1478.003","1256.302","2.106013","168.757","192878.8","193085.5"
"1240.57483974359","640","2266","999999","815.35438034188","LF","2931568","0.1130575","57856.77","2183624","92.67121","21281.15","11.06207","7.685368","413","70802.69","21281.15","7929.6","9576.52","1116517","2287735","0","10.4058","562287.1","2266.005","1926.104","1.029725","213.2746","76197.46","384322.5"
"723.446083667291","640","360","999999","705.480680005274","CC","2940947","0.1206013","133993.4","1208746","55.88498","89526.81","15.537","5.681183","1205","322842.6","89526.81","23136","40287.07","651101.5","1334101","0","1.653172","145380.3","360.0007","306.0006","15.91326","137.1066","509317.3","264873.1"
"1348.11263484209","640","2141","999999","631.336343095336","LF","2957406","0.1161855","59056.46","2193952","92.61198","20761.24","10.84011","7.802172","405","68974.84","20761.24","7776","9342.558","1213301","2486044","0","9.83178","553988.6","2141.004","1819.854","1.020372","209.2388","76494.74","347524.3"
"823.223043291571","640","1572","999999","634.453921323712","LF","2960797","0.1297897","106792.3","1580237","75.32639","55017.22","12.967","6.377405","1077","182607.1","55017.22","20678.4","24757.75","740900.8","1518099","0","7.21885","365878","1572.003","1336.203","2.414948","154.2807","252790.7","143160.6"
"957.101696148804","640","2545","999999","552.689101820265","LF","2966228","0.130083","80972.97","1919448","85.6113","35198.08","11.54662","7.433773","684","117061.5","35198.08","13132.8","15839.14","861391.5","1764984","0","11.68701","511835.1","2545.005","2163.254","1.406636","173.8642","136737.9","142411.3"
"1313.58372314334","640","2614","999999","585.797606929599","LF","2969962","0.1203796","54341.25","2267465","94.82592","15106.26","10.63609","8.048132","289","50454.18","15106.26","5548.8","6797.818","1182225","2422370","0","12.00386","602829.2","2614.005","2221.905","0.7766235","207.4058","48291.1","286991"
"429.436598557692","640","1110","999999","777.21594551282","CC","2970093","0.1356471","140547.9","1153158","39.12244","71916.97","15.61613","5.722486","480","282239.3","71916.97","9216","32362.64","386492.9","791920.7","0","5.09728","288976.5","1110.002","943.5019","27.81292","104.9209","748863.3","72263.59"
"1234.63118122551","640","1794","999999","523.526266742918","LF","2976647","0.1232314","77657.65","1972726","87.52209","34256.16","11.33513","7.385797","678","113351.4","34256.16","13017.6","15415.27","1111168","2276774","0","8.238306","492803.3","1794.004","1524.903","1.463058","188.2229","119797.2","247021.9"
"1395.40009084706","640","1796","999999","629.057683266899","LF","2979901","0.1151992","64229.16","2149578","90.26521","26524.13","10.8118","7.778625","523","87858.94","26524.13","10041.6","11935.86","1255860","2573247","0","8.247491","499367.8","1796.004","1526.603","1.249871","207.499","106929.7","379486.5"
"902.765496251663","640","2119","999999","491.877036555132","LF","2982688","0.1321985","95678.54","1745802","80.96225","46089.17","12.13697","6.943687","904","152890.9","46089.17","17356.8","20740.13","812488.9","1664783","0","9.730753","463208.4","2119.004","1801.154","1.764208","163.1609","179372","123816.3"
"1481","640","1742","999999","862","CC","2996290","0.09446134","55176.11","2283000","76.93204","11766.94","10.27221","8.581522","82","46017.04","11766.94","1574.4","5295.125","1332900","2731101","0","7.999515","224989.8","1742.004","1480.703","16.77451","233.1427","519992.7","832193.6"
"1481","640","1742","999999","862","LF","3001936","0.1046558","55612.8","2283000","91.17258","26270.36","10.44074","8.019934","519","86971.26","26270.36","9964.8","11821.66","1332900","2731101","0","7.999515","490746.8","1742.004","1480.703","1.24698","232.244","108893.8","597356.4"
"1240.8464347079","640","351","999999","707.657073310424","CC","3004490","0.1038238","103011.3","1672809","68.21021","79085.56","12.1694","7.041044","1056","285587.6","79085.56","20275.2","35588.5","1116762","2288235","0","1.611843","138451.2","351.0007","298.3506","15.13093","190.254","426029.1","617039.2"
"740.5","640","2069","999999","431","CC","3005762","0.1302676","111139.8","1569000","57.65992","29998.09","12.464","6.969658","400","108352.7","29998.09","7680","13499.14","666450","1365550","0","9.501145","250763.6","2069.004","1758.654","17.68105","136.0941","647356.5","163387.4"
"1481","640","2178","999999","718.333333333333","LF","3015264","0.1118983","51546.18","2348900","94.06289","17485.21","10.23442","8.213532","340","58142.19","17485.21","6528","7868.342","1332900","2731101","0","10.00169","563145.1","2178.004","1851.304","0.8457031","224.7112","65612.56","462958.5"
"1243.61840064506","640","817","999999","609.397645719072","LF","3020795","0.1158453","97348.05","1762326","78.14933","57190.03","11.86637","7.039152","1139","188905.4","57190.03","21868.8","25735.51","1119257","2293347","0","3.751781","270422.9","817.0016","694.4514","3.608721","183.7474","251844.7","395632.8"
"740.5","640","871","999999","299.305555555555","CC","3022787","0.1347577","138680.6","1229992","47.39075","75763.62","14.54723","5.931437","996","274325.8","75763.62","19123.2","34093.63","666450","1365550","0","3.999757","182183.7","871.0018","740.3515","16.77471","111.53","638527.8","113689.8"
"1354.33356757599","640","2196","999999","517.456595265417","LF","3037897","0.1250921","66428.8","2179137","91.798","24420.97","10.48616","8.016331","480","80964.22","24420.97","9216","10989.44","1218900","2497516","0","10.08435","562339.3","2196.004","1866.604","0.9731651","197.8843","73116.47","257105.2"
"1334.35245184984","640","1251","999999","563.879111324784","LF","3046812","0.1202682","85707.21","1938831","83.494","44091.82","11.08859","7.510295","878","145646.8","44091.82","16857.6","19841.32","1200917","2460669","0","5.744772","383112.2","1251.002","1063.352","2.309633","189.2114","177813.9","338187.1"
"1481","640","1742","999999","574.666666666667","LF","3055206","0.1194479","66401.44","2196800","89.93724","27344.61","10.36632","8.102571","541","90491.26","27344.61","10387.2","12305.08","1332900","2731101","0","7.999515","490985.3","1742.004","1480.703","1.24698","204.4465","108605.3","357081.1"
"802.208333333333","640","1234","999999","862","LF","3055998","0.1324771","116875.5","1545088","72.37853","62293.2","12.6292","6.418072","1223","206589.3","62293.2","23481.6","28031.94","721987.5","1479346","0","5.666706","317599.9","1234.002","1048.902","2.979587","150.5722","286293.8","162952.2"
"1481","640","1234","999999","730.305555555556","LF","3060458","0.1091279","73019.9","2116492","85.83558","40284.21","10.5351","7.918653","802","133077.7","40284.21","15398.4","18127.89","1332900","2731101","0","5.666706","379628.7","1234.002","1048.902","2.255353","214.9424","174202.2","547910.4"
"883.841561896496","640","2572","999999","628.758225046371","LF","3060929","0.1357959","91111.35","1883085","82.15175","39303.18","11.17016","7.567513","763","130750.5","39303.18","14649.6","17686.43","795457.4","1629885","0","11.81099","466112","2572.005","2186.204","1.660109","165.2649","180454.8","122149.7"
"301.42816891825","640","1459","999999","461.852999637107","CC","3070539","0.1441309","157798.9","1030591","27.74987","76905.21","15.83363","5.723265","590","298216.1","76905.21","11328","34607.35","271285.3","555861.4","0","6.699938","295952.9","1459.003","1240.152","28.85244","82.57446","892425.6","26475.87"
"740.5","640","871","999999","718.333333333333","LF","3070632","0.1333584","132657.5","1355700","66.58538","75145.64","13.60444","5.91154","1479","249041","75145.64","28396.8","33815.54","666450","1365550","0","3.999757","245753.8","871.0018","740.3515","3.978618","139.572","346112.4","159648.6"
"296.737418008264","640","1218","999999","559.097446083568","CC","3075669","0.1441935","160926.2","995292.9","26.91393","82217.96","16.31067","5.611887","542","322982.5","82217.96","10406.4","36998.08","267063.7","547211.2","0","5.593231","314593.6","1218.002","1035.302","30.83752","83.15398","882923.4","28512.39"
"740.5","640","1192","999999","425.323180911435","LF","3089595","0.1388294","134716.3","1348047","66.78879","75553.28","13.52127","5.929608","1490","250252.3","75553.28","28608","33998.98","666450","1365550","0","5.473835","307311.3","1192.002","1013.202","3.293669","134.7186","321476.3","100024.4"
"768.920560130181","640","1987","999999","632.322353454403","LF","3093725","0.1393244","112879.4","1634475","73.44646","56333.78","11.87368","6.976348","1103","186966.2","56333.78","21177.6","25350.2","692028.5","1417960","0","9.12459","364900.3","1987.004","1688.953","2.352684","146.491","269135.7","96201.08"
"294.475796568627","640","346","999999","479.945261437909","CC","3099235","0.1447983","181606.7","751511.8","27.9168","109929.2","20.82959","5.123543","1315","404140.2","109929.2","25248","49468.13","265028.2","543040.5","0","1.588882","154139.1","346.0007","294.1006","17.29928","70.97528","789325.3","34209.71"
"1481","640","1742","999999","574.666666666667","CC","3099689","0.1127987","69842.37","2196800","73.64255","13908.87","9.964242","8.882345","116","53498.39","13908.87","2227.2","6258.99","1332900","2731101","0","7.999515","224678.5","1742.004","1480.703","15.60636","195.1274","506778.1","504217.2"
"1240.10297901821","640","355","999999","461.852999637107","CC","3105901","0.1228114","116534.6","1599399","62.91245","79138.5","11.78742","7.625348","1055","285858.8","79138.5","20256","35612.32","1116093","2286864","0","1.630211","139106.8","355.0007","301.7506","15.17649","156.4979","439682.5","334825.3"
"1851.25","640","871","999999","718.333333333333","CC","3107357","0.09828442","58169.13","2355375","75.85901","37389.38","9.654355","9.261061","269","145822.5","37389.38","5164.8","16825.22","1666125","3413876","0","3.999757","189974.6","871.0018","740.3515","17.66006","230.3746","444577.7","824165.7"
