sep=,
"Architecture/PV (kW)","Architecture/Gen (kW)","Architecture/1kWh LI (#)","Architecture/Grid (kW)","Architecture/Converter (kW)","Architecture/Dispatch","Cost/NPC ($)","Cost/LCOE ($/kWh)","Cost/Operating cost ($/yr)","Cost/CAPEX ($)","System/Ren Frac (%)","System/Total Fuel (L/yr)","Project Economics/IRR (%)","Project Economics/Simple Payback (yr)","Gen/Hours","Gen/Production (kWh)","Gen/Fuel (L)","Gen/O&M Cost ($/yr)","Gen/Fuel Cost ($/yr)","PV/CAPEX","PV/Energy Production (kWh/yr)","1kWh LI/Auxiliary Load Percent (%)","1kWh LI/Autonomy (hr)","1kWh LI/Annual Throughput (kWh/yr)","1kWh LI/Nominal Capacity (kWh)","1kWh LI/Accessible Capacity (kWh)","Converter/Rectifier Mean Output (kW)","Converter/Inverter Mean Output (kW)","Grid/Energy Purchased (kWh)","Grid/Energy Sold (kWh)"
"298.166666666667","270","351","999999","210","CC","1093999","0.109623","43852.11","527100","55.46052","25550.65","17.12186","5.584425","435","97044.61","25550.65","3523.5","11497.79","268350","549846.8","0","4.004347","94417.11","351.0007","298.3506","9.324782","58.68979","246786.5","119291"
"298.166666666667","270","351","999999","255","CC","1095096","0.1078764","42892.72","540600","56.38266","24381.88","16.82286","5.620921","392","93202.02","24381.88","3175.2","10971.85","268350","549846.8","0","4.004347","95677.16","351.0007","298.3506","9.42387","60.46399","249305.3","132576.5"
"304.978738598258","270","219","999999","190.505324749156","CC","1098112","0.1109903","46701.14","494382.5","54.32993","29521.51","17.80995","5.458684","587","109947.3","29521.51","4754.7","13284.68","274480.9","562408.9","0","2.498439","83771.02","219.0004","186.1504","8.838848","56.76997","239577.9","112648.2"
"373.660627186109","270","245","999999","222.095815399945","CC","1098349","0.1038705","40701.95","572173.3","59.92981","25745.76","15.99563","5.724668","436","97845.63","25745.76","3531.6","11585.59","336294.6","689064.7","0","2.795057","86829.3","245.0005","208.2504","9.027246","65.46159","229913.2","165283.1"
"250.590810104208","270","344","999999","233.241377742333","CC","1098715","0.1144878","47125.09","489504.2","51.12941","25773.93","18.01877","5.447468","408","98687.99","25773.93","3304.8","11598.27","225531.7","462112.6","0","3.924489","100393.2","344.0007","292.4006","9.867695","53.7159","264104.3","89674.6"
"231.633382737376","270","232","999999","209.686192297719","CC","1099032","0.1165468","51181.99","437375.9","48.11201","30212.59","19.69841","5.239612","563","113495.6","30212.59","4560.3","13595.67","208470","427153.3","0","2.646748","92642.63","232.0005","197.2004","9.591841","50.15977","265000.9","76770.77"
"253.931914121222","270","313","999999","246.252272840182","CC","1099295","0.1139793","47234.96","488664.4","51.28256","26731.91","18.00651","5.434914","406","102799.3","26731.91","3288.6","12029.36","228538.7","468273.9","0","3.570828","99698.02","313.0006","266.0505","10.00523","54.20742","260661.7","93380.76"
"381.152397039896","270","329","999999","236.587319695842","CC","1100150","0.1023758","38359","604263.4","61.31095","22709.16","15.36799","5.848498","351","87172.13","22709.16","2843.1","10219.12","343037.2","702880.2","0","3.753363","91699.23","329.0007","279.6506","9.084243","67.74231","234436.3","178586.3"
"316.556029444182","270","395","999999","239.944018792974","CC","1100344","0.1068917","41516.86","563633.6","57.82936","23711.6","16.17414","5.729185","400","90154.98","23711.6","3240","10670.22","284900.4","583758.5","0","4.506317","95784.13","395.0008","335.7507","9.28288","62.33966","245644","143607.8"
"381.764913675395","270","219","999999","249.427546717081","CC","1101966","0.1011074","40286.09","581166.7","61.26786","26967.08","15.85635","5.753325","502","101317.1","26967.08","4066.2","12135.19","343588.4","704009.7","0","2.498439","81445.24","219.0004","186.1504","8.628304","68.04801","225226.7","190403.9"
"387.448588840407","270","226","999999","233.721378792451","CC","1104940","0.1025031","40349.6","583320.1","60.9809","26571.67","15.72966","5.773177","484","100106.2","26571.67","3920.4","11957.25","348703.7","714490.9","0","2.578298","82653.31","226.0005","192.1004","8.70965","67.2146","225253.5","181169.1"
